image,pc1,pc2
108898978_7713be88fc.jpg,-0.9859825968742371,-6.843666076660156
108899015_bf36131a57.jpg,0.6704903244972229,-8.020503044128418
1089181217_ee1167f7af.jpg,5.275218486785889,5.567392349243164
1089755335_0bfbfd30e6.jpg,-4.295735836029053,-4.251068592071533
109202756_b97fcdc62c.jpg,4.046011924743652,-0.6038013696670532
109202801_c6381eef15.jpg,0.7255633473396301,0.9674968719482422
109260216_85b0be5378.jpg,-0.9071118831634521,-8.284144401550293
109260218_fca831f933.jpg,-3.802356719970703,-5.790977954864502
1093716555_801aacef79.jpg,0.9454554319381714,-5.347147464752197
1093737381_b313cd49ff.jpg,-4.095628261566162,-1.3285105228424072
1094462889_f9966dafa6.jpg,7.963603973388672,4.100399494171143
1095476286_87d4f8664e.jpg,3.576718330383301,-2.2806055545806885
1095580424_76f0aa8a3e.jpg,3.9527015686035156,5.344483852386475
1095590286_c654f7e5a9.jpg,5.444030284881592,5.7657790184021
1095980313_3c94799968.jpg,0.9970794916152954,-6.792629718780518
1096097967_ac305887b4.jpg,4.145290374755859,1.5770952701568604
1096165011_cc5eb16aa6.jpg,3.372565746307373,-5.891270160675049
1096395242_fc69f0ae5a.jpg,-0.7548263072967529,1.6617498397827148
109671650_f7bbc297fa.jpg,-0.727986216545105,-6.909571647644043
109738763_90541ef30d.jpg,2.8048899173736572,-6.619819164276123
109738916_236dc456ac.jpg,2.1603450775146484,-6.360254764556885
109823394_83fcb735e1.jpg,2.455540418624878,1.0477409362792969
109823395_6fb423a90f.jpg,1.7252312898635864,1.3450853824615479
109823397_e35154645f.jpg,1.0275689363479614,1.2314680814743042
1100214449_d10861e633.jpg,-1.869132399559021,-2.911208152770996
1104133405_c04a00707f.jpg,-0.3100017011165619,5.848134994506836
1105959054_9c3a738096.jpg,-5.148846626281738,-2.885690689086914
110595925_f3395c8bd6.jpg,-2.435817003250122,-7.104126930236816
1107246521_d16a476380.jpg,5.481098175048828,4.973384857177734
1107471216_4336c9b328.jpg,-1.5778369903564453,2.0112464427948
1110208841_5bb6806afe.jpg,4.268372535705566,8.324283599853516
1112212364_0c48235fc2.jpg,1.1786714792251587,-2.325566291809082
111497985_38e9f88856.jpg,-0.04046255350112915,-8.445639610290527
111537217_082a4ba060.jpg,-2.3308944702148438,-5.263076305389404
111537222_07e56d5a30.jpg,-0.06915279477834702,-3.45969295501709
1115565519_d976d4b1f1.jpg,0.8188259601593018,0.42405596375465393
1115679311_245eff2f4b.jpg,5.800984859466553,-3.9990622997283936
111766423_4522d36e56.jpg,0.5322554111480713,0.7196611762046814
1117972841_2b9261f95f.jpg,5.518554210662842,3.264556646347046
1118557877_736f339752.jpg,3.6738154888153076,-2.5190505981445312
1119015538_e8e796281e.jpg,5.483412742614746,6.272953033447266
1119418776_58e4b93eac.jpg,5.5197930335998535,4.146871566772461
1119463452_69d4eecd08.jpg,5.038369655609131,-4.2410407066345215
1121416483_c7902d0d49.jpg,-1.6028149127960205,-0.4397909343242645
112178718_87270d9b4d.jpg,2.029729127883911,-3.972325563430786
112243673_fd68255217.jpg,3.9746692180633545,-0.2765996754169464
1122944218_8eb3607403.jpg,-5.738983154296875,2.0342490673065186
1124448967_2221af8dc5.jpg,-3.6280269622802734,-0.3950108289718628
1129704496_4a61441f2c.jpg,11.916181564331055,-3.9987146854400635
1130017585_1a219257ac.jpg,-4.389437675476074,1.0963691473007202
1130369873_d80a1aa59c.jpg,7.905181407928467,-0.42885151505470276
1130401779_8c30182e3e.jpg,12.869277954101562,0.17967097461223602
1131155939_b4b457b05e.jpg,9.038128852844238,0.6802743673324585
1131340021_83f46b150a.jpg,-3.1571075916290283,-0.5335309505462646
1131800850_89c7ffd477.jpg,5.904285907745361,1.8743743896484375
1131804997_177c3c0640.jpg,-5.347472667694092,2.5937421321868896
1131932671_c8d17751b3.jpg,-1.263096809387207,1.7470324039459229
1132772170_600610c5df.jpg,-2.9353833198547363,-0.09110618382692337
113678030_87a6a6e42e.jpg,3.5559377670288086,-9.104610443115234
1138784872_69ade3f2ab.jpg,-6.354237079620361,0.4254764914512634
114051287_dd85625a04.jpg,-0.3234133720397949,-0.5449350476264954
1141718391_24164bf1b1.jpg,-0.9534416198730469,-2.8356692790985107
1141739219_2c47195e4c.jpg,-3.556938409805298,-1.3726119995117188
1142283988_6b227c5231.jpg,-6.935827255249023,0.6587755680084229
1142847777_2a0c1c2551.jpg,-3.7810616493225098,-2.601698875427246
1143373711_2e90b7b799.jpg,-5.664653301239014,-1.8667798042297363
1143882946_1898d2eeb9.jpg,-2.1310179233551025,-0.8395485877990723
1144288288_e5c9558b6a.jpg,-3.949004650115967,1.0547493696212769
1148238960_f8cacec2fc.jpg,-7.161103248596191,-1.9564591646194458
1149179852_acad4d7300.jpg,-4.467986583709717,-0.35227757692337036
114949897_490ca7eaec.jpg,-1.1417832374572754,-0.04765952378511429
1151466868_3bc4d9580b.jpg,5.908942222595215,-4.5598859786987305
1153704539_542f7aa3a5.jpg,-1.9098272323608398,5.525578022003174
1155138244_859fd6e079.jpg,-3.3204352855682373,1.496588945388794
115684808_cb01227802.jpg,5.855445384979248,-5.192424774169922
1159574340_99ba8c3c59.jpg,2.796718120574951,-2.454983949661255
1160034462_16b38174fe.jpg,-3.6089274883270264,2.031578540802002
1160441615_fe6b3c5277.jpg,-1.0177098512649536,-0.9581450819969177
1163282319_b729b24c46.jpg,-1.1680396795272827,-4.269392013549805
116409198_0fe0c94f3b.jpg,2.798118829727173,-10.860896110534668
1164131282_b30926f332.jpg,4.208417892456055,5.4338836669921875
1164765687_7aca07bbe7.jpg,4.066515922546387,5.866233825683594
1167662968_e466f1e80a.jpg,-4.708473205566406,0.8708202242851257
1167669558_87a8a467d6.jpg,-7.581745624542236,1.919273018836975
1167908324_8caab45e15.jpg,-8.369200706481934,0.4665308892726898
1169307342_e7a4685a5c.jpg,6.048198223114014,4.822221755981445
1174525839_7c1e6cfa86.jpg,5.545750617980957,-4.009243011474609
1174629344_a2e1a2bdbf.jpg,-8.427605628967285,-1.5573686361312866
1176580356_9810d877bf.jpg,2.769408702850342,3.6342227458953857
1177994172_10d143cb8d.jpg,-4.112165927886963,0.7433682084083557
1178705300_c224d9a4f1.jpg,8.216317176818848,3.751646041870117
118187095_d422383c81.jpg,-4.441341876983643,3.1676340103149414
118309463_a532b75be9.jpg,-5.372255325317383,0.3228982985019684
1184967930_9e29ce380d.jpg,5.696897029876709,-0.3911420404911041
1187435567_18173c148b.jpg,1.1828856468200684,4.271557331085205
1187593464_ce862352c6.jpg,7.636000633239746,5.023688316345215
1189977786_4f5aaed773.jpg,6.402286529541016,5.40024471282959
1191338263_a4fa073154.jpg,-5.559680461883545,1.8295934200286865
1193116658_c0161c35b5.jpg,-6.159764766693115,-0.30151644349098206
119534510_d52b3781a3.jpg,3.1984481811523438,-3.5803468227386475
1197800988_7fb0ca4888.jpg,-1.8831627368927002,-4.565624713897705
1198194316_543cc7b945.jpg,-4.417209148406982,-1.324228048324585
1204996216_71d7519d9a.jpg,-2.7866110801696777,-1.3064682483673096
1206506157_c7956accd5.jpg,6.949275970458984,5.125020503997803
1207159468_425b902bfb.jpg,-2.1713430881500244,-5.47493314743042
1211015912_9f3ee3a995.jpg,-6.440707206726074,-0.3504835069179535
1213336750_2269b51397.jpg,-6.219805717468262,-1.6229510307312012
1215334959_b1970965f7.jpg,-4.304388046264648,-5.18901252746582
121800200_bef08fae5f.jpg,0.40168312191963196,-9.579217910766602
121971540_0a986ee176.jpg,-0.3879218101501465,-4.351287841796875
1220401002_3f44b1f3f7.jpg,-2.3544821739196777,2.562030553817749
1222322358_225067636e.jpg,-0.9108142852783203,-0.15102344751358032
1224851143_33bcdd299c.jpg,-3.315540313720703,2.354372024536133
1225443522_1633e7121f.jpg,-7.487055778503418,-0.5250976085662842
1227655020_b11a1bb112.jpg,8.267422676086426,2.3930680751800537
1229756013_94663527d7.jpg,7.766897678375244,4.033679485321045
1231229740_8dcbf80bfb.jpg,-5.397492408752441,4.84161376953125
1232148178_4f45cc3284.jpg,-2.2923531532287598,2.5737879276275635
1234293791_6566284bcd.jpg,1.2362041473388672,-0.3099307715892792
1234817607_924893f6e1.jpg,-1.673240303993225,2.743009090423584
1235580648_7eebaed9bc.jpg,-5.750664710998535,0.4579034745693207
1235681222_819231767a.jpg,-6.1131510734558105,-2.1724259853363037
1235685934_be89b231fb.jpg,-6.40805196762085,-0.7880678772926331
1236951314_0308dc4138.jpg,1.2063109874725342,-5.432290077209473
1236964638_1808784a3c.jpg,3.457778215408325,-5.502439975738525
1237985362_dbafc59280.jpg,-5.5136518478393555,1.8566914796829224
123889082_d3751e0350.jpg,4.875423431396484,4.055420875549316
123997871_6a9ca987b1.jpg,-2.7388172149658203,4.226705551147461
1240297429_c36ae0c58f.jpg,5.117628574371338,7.575683116912842
124195430_d14028660f.jpg,6.766389846801758,1.7646434307098389
1244140539_da4804d828.jpg,2.3590376377105713,3.7347311973571777
1244306891_8e78ae1620.jpg,0.3192424178123474,-4.781924247741699
1244485675_822e6efe60.jpg,-5.346718788146973,1.0236481428146362
1245022983_fb329886dd.jpg,-6.368233680725098,3.9330861568450928
1247181182_35cabd76f3.jpg,4.22222900390625,-7.069594860076904
1248357227_2b4175fc39.jpg,5.989444255828857,-4.646910190582275
1248734482_3038218f3b.jpg,-2.905820369720459,1.9243452548980713
124881487_36e668145d.jpg,1.0958020687103271,-6.577451705932617
1248940539_46d33ed487.jpg,1.0822163820266724,-3.217060089111328
1248953128_24c9f8d924.jpg,-1.8845107555389404,7.9734883308410645
124972799_de706b6d0b.jpg,1.4020321369171143,1.649788737297058
1251558317_4ef844b775.jpg,-3.7236320972442627,-0.31279465556144714
1252396628_eb81d3905b.jpg,-0.4429129660129547,-4.314821720123291
1252787177_4b08625897.jpg,-4.400559425354004,0.9664671421051025
125319704_49ead3463c.jpg,2.2952773571014404,-7.736566066741943
1253264731_e7c689eca5.jpg,0.6180156469345093,-2.0714612007141113
1253275679_e955fb7304.jpg,-4.74675989151001,1.7888524532318115
1255504166_f2437febcb.jpg,3.6514968872070312,-7.752514362335205
1258913059_07c613f7ff.jpg,-2.5202341079711914,0.6912853717803955
1259936608_e3f0064f23.jpg,-0.13391298055648804,-3.625474214553833
1260816604_570fc35836.jpg,-2.446949005126953,-0.7061419486999512
1262077938_8b9516c273.jpg,-4.281417369842529,2.3859658241271973
1262454669_f1caafec2d.jpg,2.7257208824157715,5.65673303604126
1262583859_653f1469a9.jpg,-2.8025667667388916,-1.5717120170593262
1263126002_881ebd7ac9.jpg,-2.1706936359405518,4.568532466888428
1263801010_5c74bf1715.jpg,2.222752571105957,-7.934772491455078
1267711451_e2a754b4f8.jpg,4.831302165985107,3.8356897830963135
1269470943_ba7fc49b4d.jpg,-0.43719854950904846,3.7062532901763916
1271210445_7f7ecf3791.jpg,-3.6784894466400146,1.1285525560379028
1271960365_e54033f883.jpg,6.04921817779541,3.312438488006592
1273001772_1585562051.jpg,-5.671855926513672,-1.5604639053344727
127450902_533ceeddfc.jpg,6.594351291656494,-5.334586143493652
127488876_f2d2a89588.jpg,-0.8633895516395569,0.6456068158149719
127490019_7c5c08cb11.jpg,-0.29476726055145264,1.3041244745254517
1277185009_06478dd457.jpg,0.6459383964538574,-7.621336460113525
1277743944_f4e8c78403.jpg,-0.4986325204372406,-1.550013780593872
1280147517_98767ca3b3.jpg,3.0577471256256104,-7.115199565887451
1280320287_b2a4b9b7bd.jpg,5.956424236297607,-9.380887031555176
1282392036_5a0328eb86.jpg,-3.0030980110168457,2.946504592895508
12830823_87d2654e31.jpg,-2.730217933654785,-2.8228697776794434
1285067106_2adc307240.jpg,1.0060803890228271,4.75708532333374
1285874746_486731a954.jpg,-5.920759201049805,-1.3312348127365112
1286408831_05282582ed.jpg,-6.3459343910217285,0.9005457758903503
1287064529_aa4e4f3c31.jpg,3.2999467849731445,-0.19316557049751282
1287073593_f3d2a62455.jpg,6.281082630157471,-3.557600736618042
1287475186_2dee85f1a5.jpg,7.0741472244262695,-3.275876522064209
1287920676_d21a0b289b.jpg,2.020383358001709,2.0460052490234375
1287931016_fb015e2e10.jpg,6.497785568237305,1.7011313438415527
1287982439_6578006e22.jpg,13.729413986206055,-0.36600425839424133
1288909046_d2b2b62607.jpg,7.978623390197754,0.913531482219696
128912885_8350d277a4.jpg,4.922563552856445,5.592641830444336
1289142574_2bd6a082dd.jpg,-4.083967685699463,2.3622164726257324
1290894194_8a4ffdc7eb.jpg,5.646063327789307,0.6463325023651123
1294578091_2ad02fea91.jpg,-4.582260608673096,1.5287785530090332
1295669416_21cabf594d.jpg,-6.138103485107422,0.5027808547019958
1295671216_cde1b9c9d1.jpg,-4.58001708984375,0.30552953481674194
1295698260_e10c53c137.jpg,-4.981190204620361,0.5523704886436462
129599450_cab4e77343.jpg,-1.2999260425567627,-7.184033393859863
1296412797_85b6d2f8d6.jpg,-2.1411001682281494,3.0224499702453613
1296770308_3db2022f5a.jpg,-6.096152305603027,-1.480295181274414
1298295313_db1f4c6522.jpg,2.8110475540161133,-5.892589092254639
1298866571_b4c496b71c.jpg,-6.274554252624512,2.003971576690674
1299459550_1fd5594fa2.jpg,2.434830665588379,-2.734806537628174
1299459562_ed0e064aee.jpg,-0.958911120891571,-4.042922496795654
1301140633_046e4e8010.jpg,-1.0561774969100952,0.5318352580070496
130211457_be3f6b335d.jpg,-2.7607579231262207,-0.22136756777763367
1302657647_46b36c0d66.jpg,-4.452549934387207,2.6715948581695557
1303335399_b3facd47ab.jpg,0.11679232120513916,-2.284416437149048
1303548017_47de590273.jpg,-2.7336490154266357,-3.3100478649139404
1303550623_cb43ac044a.jpg,-1.3272370100021362,-2.829319953918457
1303727066_23d0f6ed43.jpg,-6.505456447601318,0.7960743308067322
1303727828_d1052ee341.jpg,-7.26840353012085,1.4879674911499023
1304100320_c8990a1539.jpg,5.733238220214844,-0.06872112303972244
1304961697_76b86b0c18.jpg,6.755459308624268,-6.148587226867676
1305564994_00513f9a5b.jpg,-0.45707911252975464,-2.468712091445923
1306145560_1e37081b91.jpg,12.137680053710938,1.7170928716659546
1307635496_94442dc21a.jpg,-0.012080792337656021,5.015568733215332
1308472581_9961782889.jpg,1.3570212125778198,-5.422850608825684
1308617539_54e1a3dfbe.jpg,8.301328659057617,-3.936622142791748
1309330801_aeeb23f1ee.jpg,-1.8381801843643188,-0.6959971189498901
1311132744_5ffd03f831.jpg,7.643627643585205,4.39381217956543
1311388430_4ab0cd1a1f.jpg,0.3555636703968048,-3.918102979660034
1312020846_5abb4a9be2.jpg,3.485856533050537,3.5158514976501465
1312227131_771b5ed201.jpg,8.893989562988281,-2.9382002353668213
1312954382_cf6d70d63a.jpg,-5.454750061035156,0.4722943902015686
1313693129_71d0b21c63.jpg,2.951882839202881,-4.253312110900879
1313961775_824b87d155.jpg,7.69303560256958,-4.262701988220215
1316247213_1d2c726dd5.jpg,-3.290168523788452,2.5125832557678223
131632409_4de0d4e710.jpg,1.8839524984359741,-3.119479179382324
1317292658_ba29330a0b.jpg,0.860038161277771,-4.772404670715332
1319634306_816f21677f.jpg,6.721534252166748,1.667663335800171
1321723162_9d4c78b8af.jpg,-6.304330825805664,2.379817247390747
1321949151_77b77b4617.jpg,-6.448841571807861,1.5308763980865479
1322323208_c7ecb742c6.jpg,2.8659799098968506,-5.861595153808594
1324816249_86600a6759.jpg,6.608302593231201,-0.5832171440124512
132489044_3be606baf7.jpg,-5.434987545013428,1.7009429931640625
1329832826_432538d331.jpg,-7.778497219085693,0.6342350244522095
1330645772_24f831ff8f.jpg,6.3165483474731445,4.806015968322754
133189853_811de6ab2a.jpg,-5.345364570617676,2.054202079772949
1332208215_fa824f6659.jpg,-7.758875370025635,0.012743405066430569
1332492622_8c66992b62.jpg,-5.188502311706543,1.0320446491241455
1332722096_1e3de8ae70.jpg,-5.117475509643555,0.7603416442871094
1332815795_8eea44375e.jpg,0.34904032945632935,1.82856023311615
1332823164_c70a5d930e.jpg,7.090379238128662,-5.468482494354248
1333888922_26f15c18c3.jpg,-0.7372199892997742,-4.761730194091797
1334892555_1beff092c3.jpg,-4.272064208984375,3.197789192199707
1335617803_4fbc03dab0.jpg,-2.1973183155059814,4.282139778137207
1337792872_d01a390b33.jpg,1.681313395500183,0.17982153594493866
1338523142_57fce8229b.jpg,2.3763744831085205,-12.09540843963623
133905560_9d012b47f3.jpg,9.227036476135254,3.849738836288452
1339596997_8ac29c1841.jpg,-4.838440418243408,0.5268154740333557
1341787777_4f1ebb1793.jpg,6.810624122619629,2.9443752765655518
1342766791_1e72f92455.jpg,-4.052172660827637,2.685774326324463
1342780478_bacc32344d.jpg,-5.563215255737305,0.9512051343917847
1343426964_cde3fb54e8.jpg,1.3835911750793457,-4.572511672973633
1346051107_9cdc14e070.jpg,-4.528338432312012,-0.10739084333181381
1346529555_e916816cfe.jpg,2.5254018306732178,6.953192710876465
134724228_30408cd77f.jpg,-0.4287790358066559,-3.2499711513519287
1347519824_e402241e4f.jpg,-9.2599458694458,0.2872283160686493
1348113612_5bfc5f429e.jpg,9.76456356048584,-0.548952043056488
1348304997_afe60a61df.jpg,-2.5060462951660156,0.02018105983734131
1348891916_ebd4413033.jpg,9.037134170532227,-0.21735884249210358
134894450_dadea45d65.jpg,-2.007936954498291,-0.5171808004379272
1348947380_14f0fc1237.jpg,6.656842231750488,0.4740508496761322
1348957576_c4a78eb974.jpg,-2.5792222023010254,-6.020957946777344
1350811702_2ce7cfd0c5.jpg,-1.5419261455535889,-1.1428093910217285
1350948838_fdebe4ff65.jpg,6.197580814361572,1.3185123205184937
1351315701_6580b51c41.jpg,5.846774101257324,8.757307052612305
1351764581_4d4fb1b40f.jpg,-1.3424979448318481,-4.412971496582031
135235570_5698072cd4.jpg,-1.6445567607879639,0.4207192361354828
1352398363_9cc8ffcce9.jpg,-0.030253125354647636,0.2781777083873749
1352410176_af6b139734.jpg,1.999638557434082,-5.173033237457275
1354318519_2f9baed754.jpg,-3.8841817378997803,1.516402006149292
1355450069_c0675b0706.jpg,0.7019485831260681,-6.877974987030029
1355703632_5683a4b6fb.jpg,-0.02829219400882721,4.700030326843262
1355833561_9c43073eda.jpg,-1.0940117835998535,-5.691090106964111
1355935187_2c99648138.jpg,1.0508877038955688,2.503387451171875
1355945307_f9e01a9a05.jpg,-1.3498680591583252,0.7964407205581665
1356543628_c13ebe38fb.jpg,-0.41931718587875366,1.2703748941421509
1356796100_b265479721.jpg,-0.6934500932693481,-0.1666199117898941
1357689954_72588dfdc4.jpg,-3.581359624862671,-3.02319598197937
1357724865_4faf4e1418.jpg,6.516259670257568,-9.831461906433105
1357753846_6185e26040.jpg,11.951571464538574,-1.249302625656128
1358089136_976e3d2e30.jpg,3.737595558166504,-6.399940013885498
1358892595_7a37c45788.jpg,6.672903537750244,4.928682327270508
1359101233_16c2c150e3.jpg,5.730025291442871,7.399597644805908
1361420539_e9599c60ae.jpg,4.401350021362305,4.142601490020752
1362128028_8422d53dc4.jpg,0.2842642366886139,0.22549569606781006
1363843090_9425d93064.jpg,7.96752405166626,-0.09746751189231873
1363924449_487f0733df.jpg,-3.2395095825195312,4.564094066619873
136552115_6dc3e7231c.jpg,1.3521934747695923,-8.13239860534668
136639119_6040b00946.jpg,0.4047120213508606,-4.614442348480225
136644343_0e2b423829.jpg,-1.7079864740371704,0.7618895769119263
136644885_f7d2bbf546.jpg,0.2357403039932251,-1.7314331531524658
1368338041_6b4077ca98.jpg,3.6463940143585205,4.407385349273682
1368383637_614646cc4a.jpg,-5.752296447753906,-1.716601848602295
136886677_6026c622eb.jpg,4.75157356262207,-8.061649322509766
1370615506_2b96105ca3.jpg,-8.914320945739746,1.0253636837005615
1370773415_967b1ffde1.jpg,-5.377960205078125,-2.5732014179229736
1377668044_36398401dd.jpg,5.644341468811035,1.3223214149475098
1378557186_4bd1da6834.jpg,1.911598801612854,4.787393093109131
1379026456_153fd8b51b.jpg,-3.624685525894165,1.3592463731765747
1383698008_8ac53ed7ec.jpg,3.6090497970581055,-4.589855194091797
1383840121_c092110917.jpg,3.8021817207336426,2.879732131958008
1384292980_4022a7520c.jpg,-7.379186630249023,-1.363548755645752
1386251841_5f384a0fea.jpg,-7.385123252868652,0.834808886051178
1386964743_9e80d96b05.jpg,0.804253876209259,-0.6933091878890991
138705546_be7a6845dd.jpg,2.5627024173736572,-6.195030212402344
138718600_f430ebca17.jpg,-0.05394536256790161,-3.4619898796081543
1387443857_602ab6f9bf.jpg,-3.2225570678710938,-3.797438859939575
1387461595_2fe6925f73.jpg,-5.272807598114014,-0.9476812481880188
1387785218_cee67735f5.jpg,-3.5456252098083496,2.0550918579101562
1388346434_524d0b6dfa.jpg,-2.941930055618286,-0.6428130865097046
1388373425_3c72b56639.jpg,-2.910419464111328,-0.05203849822282791
1388970365_162edcceb4.jpg,8.1451416015625,4.965508460998535
1389264266_8170bc1c54.jpg,-4.407013893127441,-0.036279235035181046
1389323170_d1c81d6b51.jpg,-3.9163224697113037,0.04296095296740532
1389651420_8d95d8f6ed.jpg,-0.9182425141334534,-2.999868869781494
1390268323_2c8204e91c.jpg,-2.368316173553467,-2.2586162090301514
1392272228_cf104086e6.jpg,17.197277069091797,0.022512737661600113
1394368714_3bc7c19969.jpg,-1.0338054895401,1.842560052871704
1394396709_65040d97ab.jpg,8.325557708740234,0.18498782813549042
1394599090_fe0ba238f0.jpg,-0.8538717031478882,-4.223642826080322
1394620454_bf708cc501.jpg,3.413862705230713,-7.543911933898926
1394927474_0afdd82fc4.jpg,-5.413486957550049,-0.6530153155326843
1396064003_3fd949c9dd.jpg,-0.06218913570046425,-2.701151132583618
1396703063_e8c3687afe.jpg,-5.984252452850342,0.18202124536037445
1397295388_8a5b6b525d.jpg,-7.242312908172607,-0.3043636679649353
1397887419_e798697b93.jpg,5.422751426696777,4.478320121765137
1397923690_d3bf1f799e.jpg,0.7012491226196289,-8.228606224060059
1398606571_f543f7698a.jpg,5.107153415679932,-4.154533863067627
1398613231_18de248606.jpg,8.385564804077148,-4.285583972930908
1398873613_7e3174dd6c.jpg,-3.4167592525482178,-3.4416635036468506
1400424834_1c76e700c4.jpg,-5.475598335266113,0.3844435513019562
1401961581_76921a75c5.jpg,-5.380996227264404,1.7091766595840454
1402640441_81978e32a9.jpg,2.8455429077148438,-0.4759536683559418
1402641725_5e027ecaa7.jpg,4.599629878997803,-10.355354309082031
1402843760_d30f1dbf0f.jpg,1.1266491413116455,3.507920503616333
1402859872_0fc8cf8108.jpg,-5.978280067443848,0.7251114249229431
1403414927_5f80281505.jpg,5.868332862854004,6.263607978820801
140377584_12bdbdf2f8.jpg,0.9529792666435242,-5.408335208892822
140430106_2978fda105.jpg,4.585034370422363,-3.482300281524658
1404832008_68e432665b.jpg,4.636186599731445,-4.76491641998291
1405221276_21634dcd58.jpg,10.07713794708252,3.4157469272613525
140526326_da07305c1c.jpg,1.3555229902267456,-7.739168643951416
